PIMS Tag Name,Source Tag Property ID,Source Tag Path
"D550_VLI6503C3-1.STATE.PVFL",152840918588915740,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012BE/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C3-1.PERCENTAGE _OPEN.PV",152840918588719140,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012BE/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C3-1.POSITION_VALID.PVFL",152840918588588060,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012BE/ValvePosition/properties/status/valid"
"D550_VLI6503C2-4.STATE.PVFL",152840918931472420,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012BF/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C2-4.PERCENTAGE _OPEN.PV",152840918931275800,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012BF/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C2-4.POSITION_VALID.PVFL",152840918931144740,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012BF/ValvePosition/properties/status/valid"
"D550_VLI6503C2-3.STATE.PVFL",152840918639444000,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C0/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C2-3.PERCENTAGE _OPEN.PV",152840918639247400,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C0/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C2-3.POSITION_VALID.PVFL",152840918639116320,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C0/ValvePosition/properties/status/valid"
"D550_VLI6503C2-2.STATE.PVFL",152840918747316260,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C1/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C2-2.PERCENTAGE _OPEN.PV",152840918747119650,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C1/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C2-2.POSITION_VALID.PVFL",152840918746988580,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C1/ValvePosition/properties/status/valid"
"D550_VLI6503C2-1.STATE.PVFL",152840918610542620,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C2/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C2-1.PERCENTAGE _OPEN.PV",152840918610149400,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C2/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C2-1.POSITION_VALID.PVFL",152840918610018340,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C2/ValvePosition/properties/status/valid"
"D550_VLI6503C1-4.STATE.PVFL",152840918838345760,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C3/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C1-4.PERCENTAGE _OPEN.PV",152840918838149150,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C3/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C1-4.POSITION_VALID.PVFL",152840918838018080,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012C3/ValvePosition/properties/status/valid"
"D550_VLI6503C1-3.STATE.PVFL",152840918825435170,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F5/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C1-3.PERCENTAGE _OPEN.PV",152840918825238560,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F5/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C1-3.POSITION_VALID.PVFL",152840918825107500,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F5/ValvePosition/properties/status/valid"
"D550_VLI6503C1-2.STATE.PVFL",152840918823600160,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F6/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C1-2.PERCENTAGE _OPEN.PV",152840918823403550,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F6/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C1-2.POSITION_VALID.PVFL",152840918823272480,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F6/ValvePosition/properties/status/valid"
"D550_VLI6503C1-1.STATE.PVFL",152840918809772060,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F7/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6503C1-1.PERCENTAGE _OPEN.PV",152840918809575460,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F7/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6503C1-1.POSITION_VALID.PVFL",152840918809444380,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F7/ValvePosition/properties/status/valid"
"D550_VLI6502A2-4.STATE.PVFL",152840918585245730,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F8/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6502A2-4.PERCENTAGE _OPEN.PV",152840918585049120,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F8/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6502A2-4.POSITION_VALID.PVFL",152840918584918050,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F8/ValvePosition/properties/status/valid"
"D550_VLI6502A2-3.STATE.PVFL",152840918613491740,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F9/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6502A2-3.PERCENTAGE _OPEN.PV",152840918613295140,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F9/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6502A2-3.POSITION_VALID.PVFL",152840918613164060,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012F9/ValvePosition/properties/status/valid"
"D550_VLI6502A2-1.STATE.PVFL",152840918595928100,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012FA/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6502A2-1.PERCENTAGE _OPEN.PV",152840918595731500,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012FA/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6502A2-1.POSITION_VALID.PVFL",152840918595600420,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012FA/ValvePosition/properties/status/valid"
"D550_VLI6502A2-2.STATE.PVFL",152840918659104800,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012FB/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6502A2-2.PERCENTAGE _OPEN.PV",152840918658908200,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012FB/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6502A2-2.POSITION_VALID.PVFL",152840918658777120,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10012FB/ValvePosition/properties/status/valid"
"D550_VFI6510C1-1.STATE.PVFL",152840918632038430,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A5/ValvePosition/properties/status/logicalPosition/open"
"D550_VFI6510C1-1.PERCENTAGE _OPEN.PV",152840918631841820,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A5/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VFI6510C1-1.POSITION_VALID.PVFL",152840918631710750,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A5/ValvePosition/properties/status/valid"
"D550_VB6504B.STATE.PVFL",152840918897000480,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A6/ValvePosition/properties/status/logicalPosition/open"
"D550_VB6504B.PERCENTAGE _OPEN.PV",152840918896803870,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A6/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VB6504B.POSITION_VALID.PVFL",152840918896672800,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A6/ValvePosition/properties/status/valid"
"D550_VFI6510C2-1.STATE.PVFL",152840918768484380,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A7/ValvePosition/properties/status/logicalPosition/open"
"D550_VFI6510C2-1.PERCENTAGE _OPEN.PV",152840918768287780,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A7/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VFI6510C2-1.POSITION_VALID.PVFL",152840918768156700,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A7/ValvePosition/properties/status/valid"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A8/ValvePosition/properties/status/logicalPosition/open","D550_VLI6112K1-2.STATE.PVFL"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A8/ValvePosition/properties/status/logicalPosition/openPercentage","D550_VLI6112K1-2.PERCENTAGE _OPEN.PV"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A8/ValvePosition/properties/status/valid","D550_VLI6112K1-2.POSITION_VALID.PVFL"
"D550_VLI6112K2-1.STATE.PVFL",152840918755639330,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A9/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6112K2-1.PERCENTAGE _OPEN.PV",152840918755442720,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A9/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6112K2-1.POSITION_VALID.PVFL",152840918755311650,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013A9/ValvePosition/properties/status/valid"
"D550_VB6100K6.2.STATE.PVFL",152840918759309340,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AC/ValvePosition/properties/status/logicalPosition/open"
"D550_VB6100K6.2.PERCENTAGE _OPEN.PV",152840918759112740,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AC/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VB6100K6.2.POSITION_VALID.PVFL",152840918758981660,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AC/ValvePosition/properties/status/valid"
"D550_VFI6510C2-2.STATE.PVFL",152840918950608930,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AD/ValvePosition/properties/status/logicalPosition/open"
"D550_VFI6510C2-2.PERCENTAGE _OPEN.PV",152840918950412320,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AD/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VFI6510C2-2.POSITION_VALID.PVFL",152840918950281250,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AD/ValvePosition/properties/status/valid"
"D550_VB6100K6.1.STATE.PVFL",152840918770384930,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AE/ValvePosition/properties/status/logicalPosition/open"
"D550_VB6100K6.1.PERCENTAGE _OPEN.PV",152840918770188320,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AE/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VB6100K6.1.POSITION_VALID.PVFL",152840918770057250,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AE/ValvePosition/properties/status/valid"
"D550_VFI6510C1-2.STATE.PVFL",152840918965354530,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AF/ValvePosition/properties/status/logicalPosition/open"
"D550_VFI6510C1-2.PERCENTAGE _OPEN.PV",152840918965157920,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AF/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VFI6510C1-2.POSITION_VALID.PVFL",152840918965026850,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013AF/ValvePosition/properties/status/valid"
"D550_VB6110B.STATE.PVFL",152840918617161760,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B1/ValvePosition/properties/status/logicalPosition/open"
"D550_VB6110B.PERCENTAGE _OPEN.PV",152840918616965150,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B1/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VB6110B.POSITION_VALID.PVFL",152840918616834080,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B1/ValvePosition/properties/status/valid"
"D550_VPG120E-1.STATE.PVFL",152840918698623000,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B3/ValvePosition/properties/status/logicalPosition/open"
"D550_VPG120E-1.PERCENTAGE _OPEN.PV",152840918698426400,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B3/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VPG120E-1.POSITION_VALID.PVFL",152840918698295330,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B3/ValvePosition/properties/status/valid"
"D550_VLI6112K1-1.STATE.PVFL",152840918789455900,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B4/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6112K1-1.PERCENTAGE _OPEN.PV",152840918789259300,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B4/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6112K1-1.POSITION_VALID.PVFL",152840918789128220,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B4/ValvePosition/properties/status/valid"
"D550_VA6909_3.STATE.PVFL",152840918579740700,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B5/ValvePosition/properties/status/logicalPosition/open"
"D550_VA6909_3.PERCENTAGE _OPEN.PV",152840918579544100,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B5/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VA6909_3.POSITION_VALID.PVFL",152840918579413020,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B5/ValvePosition/properties/status/valid"
"D550_VB6100K6.3.STATE.PVFL",152840918777331740,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B6/ValvePosition/properties/status/logicalPosition/open"
"D550_VB6100K6.3.PERCENTAGE _OPEN.PV",152840918777135140,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B6/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VB6100K6.3.POSITION_VALID.PVFL",152840918777004060,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013B6/ValvePosition/properties/status/valid"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BB/ValvePosition/properties/status/logicalPosition/open","D550_VP6120C-1.STATE.PVFL"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BB/ValvePosition/properties/status/logicalPosition/openPercentage","D550_VP6120C-1.PERCENTAGE _OPEN.PV"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BB/ValvePosition/properties/status/valid""","D550_VP6120C-1.POSITION_VALID.PVFL"
"D550_VP6120C-2.STATE.PVFL",152840918904668200,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BC/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6120C-2.PERCENTAGE _OPEN.PV",152840918904471580,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BC/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6120C-2.POSITION_VALID.PVFL",152840918904340500,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BC/ValvePosition/properties/status/valid"
"D550_VP6120D-1.STATE.PVFL",152840918624567330,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BD/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6120D-1.PERCENTAGE _OPEN.PV",152840918624370720,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BD/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6120D-1.POSITION_VALID.PVFL",152840918624239650,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BD/ValvePosition/properties/status/valid"
"D550_VLI6112K3-1.STATE.PVFL",152840918787555360,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BE/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6112K3-1.PERCENTAGE _OPEN.PV",152840918787358750,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BE/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6112K3-1.POSITION_VALID.PVFL",152840918787227680,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BE/ValvePosition/properties/status/valid"
"D550_VLI6112K2-2.STATE.PVFL",152840918791290900,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BF/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6112K2-2.PERCENTAGE _OPEN.PV",152840918791094300,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BF/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6112K2-2.POSITION_VALID.PVFL",152840918790963230,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013BF/ValvePosition/properties/status/valid"
"D550_VP6110L6.STATE.PVFL",152840918921379870,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C3/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6110L6.PERCENTAGE _OPEN.PV",152840918921183260,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C3/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6110L6.POSITION_VALID.PVFL",152840918921052200,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C3/ValvePosition/properties/status/valid"
"D550_VLI6112K3-2.STATE.PVFL",152840918807937060,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C5/ValvePosition/properties/status/logicalPosition/open"
"D550_VLI6112K3-2.PERCENTAGE _OPEN.PV",152840918807740450,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C5/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VLI6112K3-2.POSITION_VALID.PVFL",152840918807609380,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C5/ValvePosition/properties/status/valid"
"D550_VP611N6.STATE.PVFL",152840918843850780,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C6/ValvePosition/properties/status/logicalPosition/open"
"D550_VP611N6.PERCENTAGE _OPEN.PV",152840918843654180,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C6/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP611N6.POSITION_VALID.PVFL",152840918843523100,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C6/ValvePosition/properties/status/valid"
"D550_VP6120A-1.STATE.PVFL",152840918910304300,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C7/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6120A-1.PERCENTAGE _OPEN.PV",152840918910107680,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C7/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6120A-1.POSITION_VALID.PVFL",152840918909976600,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C7/ValvePosition/properties/status/valid"
"D550_VP6120A-2.STATE.PVFL",152840918927736860,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C8/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6120A-2.PERCENTAGE _OPEN.PV",152840918927540260,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C8/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6120A-2.POSITION_VALID.PVFL",152840918927409180,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C8/ValvePosition/properties/status/valid"
"D550_VP6120B-1.STATE.PVFL",152840918893330460,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C9/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6120B-1.PERCENTAGE _OPEN.PV",152840918893133860,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C9/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6120B-1.POSITION_VALID.PVFL",152840918893002780,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013C9/ValvePosition/properties/status/valid"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CA/ValvePosition/properties/status/logicalPosition/open","D550_VP6120B-2.STATE.PVFL"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CA/ValvePosition/properties/status/logicalPosition/openPercentage","D550_VP6120B-2.PERCENTAGE _OPEN.PV"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CA/ValvePosition/properties/status/valid","D550_VP6120B-2.POSITION_VALID.PVFL"
"D550_VP6100A-2.STATE.PVFL",152840918908469280,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CB/ValvePosition/properties/status/logicalPosition/open"
"D550_VP6100A-2.PERCENTAGE _OPEN.PV",152840918908272670,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CB/ValvePosition/properties/status/logicalPosition/openPercentage"
"D550_VP6100A-2.POSITION_VALID.PVFL",152840918908141600,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CB/ValvePosition/properties/status/valid"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CC/ValvePosition/properties/status/logicalPosition/open","D550_VP6100B-1.STATE.PVFL"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CC/ValvePosition/properties/status/logicalPosition/openPercentage","D550_VP6100B-1.PERCENTAGE _OPEN.PV"
"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CC/ValvePosition/properties/status/valid","D550_VP6100B-1.POSITION_VALID.PVFL"
"D550_VP6100B-2.STATE.PVFL",152840918842015780,"/System/Core/EA-02/MDI-P-EA-AVM-02/Aloxy-EA-02/data/basfbeant/70B3D57BB10013CD/ValvePosition/properties/status/logicalPosition/open"
